record_type,pair_id,request_id,category,token_bucket,modality,layer,tokens,vision_tokens,text_tokens,total_assignments,vision_assignments,text_assignments,vision_fraction,R_R0,R_R1,R_R2,R_R3,V_R0,V_R1,V_R2,V_R3,T_R0,T_R1,T_R2,T_R3,active_ranks_R,critical_rank_R,critical_rank_V,critical_rank_T,critical_V_eq_R,critical_T_eq_R
request_layer,16,model_card,chart_document,large,vision,23,807,784,23,6456,6272,184,0.9714993804213135,1629,1795,1477,1555,1568,1755,1434,1515,61,40,43,40,4,1,1,0,True,False
request_layer,16,model_card,chart_document,large,vision,24,807,784,23,6456,6272,184,0.9714993804213135,1658,1499,1532,1767,1609,1469,1480,1714,49,30,52,53,4,3,3,3,True,True
request_layer,16,model_card,chart_document,large,vision,25,807,784,23,6456,6272,184,0.9714993804213135,1513,1601,1530,1812,1458,1558,1494,1762,55,43,36,50,4,3,3,0,True,False
request_layer,16,model_card,chart_document,large,vision,26,807,784,23,6456,6272,184,0.9714993804213135,1337,1704,1614,1801,1281,1670,1564,1757,56,34,50,44,4,3,3,0,True,False
request_layer,16,model_card,chart_document,large,vision,27,807,784,23,6456,6272,184,0.9714993804213135,1631,1620,1518,1687,1588,1576,1487,1621,43,44,31,66,4,3,3,3,True,True
request_layer,16,model_card,chart_document,large,vision,28,807,784,23,6456,6272,184,0.9714993804213135,1633,1371,1807,1645,1607,1335,1727,1603,26,36,80,42,4,2,2,2,True,True
request_layer,16,model_card,chart_document,large,vision,29,807,784,23,6456,6272,184,0.9714993804213135,1427,1789,1754,1486,1384,1749,1683,1456,43,40,71,30,4,1,1,2,True,False
request_layer,16,model_card,chart_document,large,vision,30,807,784,23,6456,6272,184,0.9714993804213135,2192,1374,1331,1559,2145,1311,1270,1546,47,63,61,13,4,0,0,1,True,False
request_layer,16,model_card,chart_document,large,vision,31,807,784,23,6456,6272,184,0.9714993804213135,1610,1803,1455,1588,1531,1770,1435,1536,79,33,20,52,4,1,1,0,True,False
request_layer,16,model_card,chart_document,large,vision,32,807,784,23,6456,6272,184,0.9714993804213135,1862,1685,1371,1538,1816,1640,1334,1482,46,45,37,56,4,0,0,3,True,False
request_layer,16,model_card,chart_document,large,vision,33,807,784,23,6456,6272,184,0.9714993804213135,1458,1758,1500,1740,1430,1706,1447,1689,28,52,53,51,4,1,1,2,True,False
request_layer,16,model_card,chart_document,large,vision,34,807,784,23,6456,6272,184,0.9714993804213135,1587,1611,1697,1561,1536,1578,1654,1504,51,33,43,57,4,2,2,3,True,False
request_layer,16,model_card,chart_document,large,vision,35,807,784,23,6456,6272,184,0.9714993804213135,1718,1729,1497,1512,1646,1696,1450,1480,72,33,47,32,4,1,1,0,True,False
request_layer,16,model_card,chart_document,large,vision,36,807,784,23,6456,6272,184,0.9714993804213135,1567,1664,1329,1896,1525,1633,1279,1835,42,31,50,61,4,3,3,3,True,True
request_layer,16,model_card,chart_document,large,vision,37,807,784,23,6456,6272,184,0.9714993804213135,1775,1439,1708,1534,1713,1398,1668,1493,62,41,40,41,4,0,0,0,True,True
request_layer,16,model_card,chart_document,large,vision,38,807,784,23,6456,6272,184,0.9714993804213135,1361,1593,1542,1960,1307,1563,1492,1910,54,30,50,50,4,3,3,0,True,False
request_layer,16,model_card,chart_document,large,vision,39,807,784,23,6456,6272,184,0.9714993804213135,1347,1840,1543,1726,1311,1782,1511,1668,36,58,32,58,4,1,1,1,True,True
request_layer,16,model_card,chart_document,large,vision,40,807,784,23,6456,6272,184,0.9714993804213135,1837,1472,1449,1698,1807,1433,1384,1648,30,39,65,50,4,0,0,2,True,False
request_layer,16,model_card,chart_document,large,vision,41,807,784,23,6456,6272,184,0.9714993804213135,1448,1933,1574,1501,1410,1887,1502,1473,38,46,72,28,4,1,1,2,True,False
request_layer,16,model_card,chart_document,large,vision,42,807,784,23,6456,6272,184,0.9714993804213135,1721,1696,1686,1353,1675,1633,1643,1321,46,63,43,32,4,0,0,1,True,False
request_layer,16,model_card,chart_document,large,vision,43,807,784,23,6456,6272,184,0.9714993804213135,1469,1595,1816,1576,1438,1560,1746,1528,31,35,70,48,4,2,2,2,True,True
request_layer,16,model_card,chart_document,large,vision,44,807,784,23,6456,6272,184,0.9714993804213135,1659,1631,1839,1327,1607,1593,1789,1283,52,38,50,44,4,2,2,0,True,False
request_layer,16,model_card,chart_document,large,vision,45,807,784,23,6456,6272,184,0.9714993804213135,1717,1358,1825,1556,1665,1322,1763,1522,52,36,62,34,4,2,2,2,True,True
request_layer,16,model_card,chart_document,large,vision,46,807,784,23,6456,6272,184,0.9714993804213135,2051,1359,1303,1743,2013,1322,1259,1678,38,37,44,65,4,0,0,3,True,False
request_layer,16,model_card,chart_document,large,vision,47,807,784,23,6456,6272,184,0.9714993804213135,1647,1713,1435,1661,1599,1677,1397,1599,48,36,38,62,4,1,1,3,True,False
request_layer,17,deep_field,natural,large,vision,0,857,837,20,6856,6696,160,0.9766627771295215,1479,1875,1668,1834,1440,1850,1619,1787,39,25,49,47,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,1,857,837,20,6856,6696,160,0.9766627771295215,1593,2073,1581,1609,1547,2053,1534,1562,46,20,47,47,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,2,857,837,20,6856,6696,160,0.9766627771295215,1504,1980,1731,1641,1474,1933,1684,1605,30,47,47,36,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,3,857,837,20,6856,6696,160,0.9766627771295215,1594,1238,1686,2338,1555,1208,1644,2289,39,30,42,49,4,3,3,3,True,True
request_layer,17,deep_field,natural,large,vision,4,857,837,20,6856,6696,160,0.9766627771295215,1997,1873,1423,1563,1968,1836,1375,1517,29,37,48,46,4,0,0,2,True,False
request_layer,17,deep_field,natural,large,vision,5,857,837,20,6856,6696,160,0.9766627771295215,1917,1905,1317,1717,1869,1870,1280,1677,48,35,37,40,4,0,1,0,False,True
request_layer,17,deep_field,natural,large,vision,6,857,837,20,6856,6696,160,0.9766627771295215,2383,1261,1470,1742,2342,1219,1423,1712,41,42,47,30,4,0,0,2,True,False
request_layer,17,deep_field,natural,large,vision,7,857,837,20,6856,6696,160,0.9766627771295215,904,1470,2308,2174,860,1434,2279,2123,44,36,29,51,4,2,2,3,True,False
request_layer,17,deep_field,natural,large,vision,8,857,837,20,6856,6696,160,0.9766627771295215,1272,2063,1909,1612,1241,2008,1865,1582,31,55,44,30,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,9,857,837,20,6856,6696,160,0.9766627771295215,2062,1893,1669,1232,2027,1852,1626,1191,35,41,43,41,4,0,0,2,True,False
request_layer,17,deep_field,natural,large,vision,10,857,837,20,6856,6696,160,0.9766627771295215,1537,1878,1651,1790,1505,1841,1602,1748,32,37,49,42,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,11,857,837,20,6856,6696,160,0.9766627771295215,1051,2371,1942,1492,995,2331,1901,1469,56,40,41,23,4,1,1,0,True,False
request_layer,17,deep_field,natural,large,vision,12,857,837,20,6856,6696,160,0.9766627771295215,1799,2301,1189,1567,1775,2263,1145,1513,24,38,44,54,4,1,1,3,True,False
request_layer,17,deep_field,natural,large,vision,13,857,837,20,6856,6696,160,0.9766627771295215,2069,1241,2021,1525,2016,1210,1984,1486,53,31,37,39,4,0,0,0,True,True
request_layer,17,deep_field,natural,large,vision,14,857,837,20,6856,6696,160,0.9766627771295215,1911,1808,1520,1617,1862,1782,1480,1572,49,26,40,45,4,0,0,0,True,True
request_layer,17,deep_field,natural,large,vision,15,857,837,20,6856,6696,160,0.9766627771295215,1807,2309,1305,1435,1757,2259,1273,1407,50,50,32,28,4,1,1,0,True,False
request_layer,17,deep_field,natural,large,vision,16,857,837,20,6856,6696,160,0.9766627771295215,1690,2054,1817,1295,1667,2015,1763,1251,23,39,54,44,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,17,857,837,20,6856,6696,160,0.9766627771295215,1566,1566,1448,2276,1529,1528,1395,2244,37,38,53,32,4,3,3,2,True,False
request_layer,17,deep_field,natural,large,vision,18,857,837,20,6856,6696,160,0.9766627771295215,2202,1404,1748,1502,2157,1356,1695,1488,45,48,53,14,4,0,0,2,True,False
request_layer,17,deep_field,natural,large,vision,19,857,837,20,6856,6696,160,0.9766627771295215,1357,1358,2412,1729,1307,1329,2379,1681,50,29,33,48,4,2,2,0,True,False
request_layer,17,deep_field,natural,large,vision,20,857,837,20,6856,6696,160,0.9766627771295215,1586,1930,1673,1667,1557,1880,1630,1629,29,50,43,38,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,21,857,837,20,6856,6696,160,0.9766627771295215,2234,1876,1358,1388,2197,1844,1319,1336,37,32,39,52,4,0,0,3,True,False
request_layer,17,deep_field,natural,large,vision,22,857,837,20,6856,6696,160,0.9766627771295215,1408,1572,1927,1949,1374,1538,1870,1914,34,34,57,35,4,3,3,2,True,False
request_layer,17,deep_field,natural,large,vision,23,857,837,20,6856,6696,160,0.9766627771295215,1328,1914,1904,1710,1275,1883,1869,1669,53,31,35,41,4,1,1,0,True,False
request_layer,17,deep_field,natural,large,vision,24,857,837,20,6856,6696,160,0.9766627771295215,1337,1885,1607,2027,1303,1853,1565,1975,34,32,42,52,4,3,3,3,True,True
request_layer,17,deep_field,natural,large,vision,25,857,837,20,6856,6696,160,0.9766627771295215,1649,1346,1859,2002,1602,1311,1830,1953,47,35,29,49,4,3,3,3,True,True
request_layer,17,deep_field,natural,large,vision,26,857,837,20,6856,6696,160,0.9766627771295215,2059,1821,1562,1414,2016,1788,1520,1372,43,33,42,42,4,0,0,0,True,True
request_layer,17,deep_field,natural,large,vision,27,857,837,20,6856,6696,160,0.9766627771295215,1737,2135,1671,1313,1691,2085,1646,1274,46,50,25,39,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,28,857,837,20,6856,6696,160,0.9766627771295215,1640,2129,1669,1418,1615,2092,1608,1381,25,37,61,37,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,29,857,837,20,6856,6696,160,0.9766627771295215,1234,1480,2136,2006,1193,1441,2086,1976,41,39,50,30,4,2,2,2,True,True
request_layer,17,deep_field,natural,large,vision,30,857,837,20,6856,6696,160,0.9766627771295215,2098,1596,1600,1562,2044,1553,1551,1548,54,43,49,14,4,0,0,0,True,True
request_layer,17,deep_field,natural,large,vision,31,857,837,20,6856,6696,160,0.9766627771295215,1605,1462,1928,1861,1554,1433,1896,1813,51,29,32,48,4,2,2,0,True,False
request_layer,17,deep_field,natural,large,vision,32,857,837,20,6856,6696,160,0.9766627771295215,1875,1684,1629,1668,1836,1645,1590,1625,39,39,39,43,4,0,0,3,True,False
request_layer,17,deep_field,natural,large,vision,33,857,837,20,6856,6696,160,0.9766627771295215,2027,1481,1598,1750,2002,1438,1554,1702,25,43,44,48,4,0,0,3,True,False
request_layer,17,deep_field,natural,large,vision,34,857,837,20,6856,6696,160,0.9766627771295215,1392,1727,1855,1882,1358,1692,1805,1841,34,35,50,41,4,3,3,2,True,False
request_layer,17,deep_field,natural,large,vision,35,857,837,20,6856,6696,160,0.9766627771295215,1614,1649,1788,1805,1553,1620,1756,1767,61,29,32,38,4,3,3,0,True,False
request_layer,17,deep_field,natural,large,vision,36,857,837,20,6856,6696,160,0.9766627771295215,1320,1995,1543,1998,1283,1962,1504,1947,37,33,39,51,4,3,1,3,False,True
request_layer,17,deep_field,natural,large,vision,37,857,837,20,6856,6696,160,0.9766627771295215,1823,1542,1957,1534,1772,1512,1923,1489,51,30,34,45,4,2,2,0,True,False
request_layer,17,deep_field,natural,large,vision,38,857,837,20,6856,6696,160,0.9766627771295215,1644,1782,1717,1713,1601,1749,1674,1672,43,33,43,41,4,1,1,0,True,False
request_layer,17,deep_field,natural,large,vision,39,857,837,20,6856,6696,160,0.9766627771295215,1339,2060,1868,1589,1305,1998,1842,1551,34,62,26,38,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,40,857,837,20,6856,6696,160,0.9766627771295215,1539,2123,1590,1604,1513,2082,1542,1559,26,41,48,45,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,41,857,837,20,6856,6696,160,0.9766627771295215,1625,1752,1953,1526,1586,1711,1898,1501,39,41,55,25,4,2,2,2,True,True
request_layer,17,deep_field,natural,large,vision,42,857,837,20,6856,6696,160,0.9766627771295215,1425,2318,1697,1416,1393,2262,1657,1384,32,56,40,32,4,1,1,1,True,True
request_layer,17,deep_field,natural,large,vision,43,857,837,20,6856,6696,160,0.9766627771295215,1508,2217,1397,1734,1473,2178,1346,1699,35,39,51,35,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,44,857,837,20,6856,6696,160,0.9766627771295215,1625,1946,1760,1525,1583,1918,1701,1494,42,28,59,31,4,1,1,2,True,False
request_layer,17,deep_field,natural,large,vision,45,857,837,20,6856,6696,160,0.9766627771295215,1859,1641,1663,1693,1802,1606,1625,1663,57,35,38,30,4,0,0,0,True,True
request_layer,17,deep_field,natural,large,vision,46,857,837,20,6856,6696,160,0.9766627771295215,1910,1598,1622,1726,1869,1566,1590,1671,41,32,32,55,4,0,0,3,True,False
request_layer,17,deep_field,natural,large,vision,47,857,837,20,6856,6696,160,0.9766627771295215,2012,1912,1346,1586,1973,1876,1310,1537,39,36,36,49,4,0,0,3,True,False
request_layer,18,tui_main,chart_document,large,vision,0,1255,1232,23,10040,9856,184,0.9816733067729083,2946,2536,2042,2516,2897,2494,1992,2473,49,42,50,43,4,0,0,2,True,False
request_layer,18,tui_main,chart_document,large,vision,1,1255,1232,23,10040,9856,184,0.9816733067729083,2203,2666,2336,2835,2153,2641,2282,2780,50,25,54,55,4,3,3,3,True,True
request_layer,18,tui_main,chart_document,large,vision,2,1255,1232,23,10040,9856,184,0.9816733067729083,3195,1828,2387,2630,3164,1767,2333,2592,31,61,54,38,4,0,0,1,True,False
request_layer,18,tui_main,chart_document,large,vision,3,1255,1232,23,10040,9856,184,0.9816733067729083,1759,3169,2671,2441,1704,3144,2611,2397,55,25,60,44,4,1,1,2,True,False
request_layer,18,tui_main,chart_document,large,vision,4,1255,1232,23,10040,9856,184,0.9816733067729083,2519,3054,2478,1989,2491,2999,2423,1943,28,55,55,46,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,5,1255,1232,23,10040,9856,184,0.9816733067729083,3237,2081,2044,2678,3171,2048,1997,2640,66,33,47,38,4,0,0,0,True,True
request_layer,18,tui_main,chart_document,large,vision,6,1255,1232,23,10040,9856,184,0.9816733067729083,2275,2753,3462,1550,2242,2699,3386,1529,33,54,76,21,4,2,2,2,True,True
request_layer,18,tui_main,chart_document,large,vision,7,1255,1232,23,10040,9856,184,0.9816733067729083,2434,1760,2328,3518,2355,1721,2302,3478,79,39,26,40,4,3,3,0,True,False
request_layer,18,tui_main,chart_document,large,vision,8,1255,1232,23,10040,9856,184,0.9816733067729083,2129,3748,1419,2744,2095,3687,1373,2701,34,61,46,43,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,9,1255,1232,23,10040,9856,184,0.9816733067729083,1677,3866,2611,1886,1644,3817,2549,1846,33,49,62,40,4,1,1,2,True,False
request_layer,18,tui_main,chart_document,large,vision,10,1255,1232,23,10040,9856,184,0.9816733067729083,2197,3434,2089,2320,2153,3384,2047,2272,44,50,42,48,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,11,1255,1232,23,10040,9856,184,0.9816733067729083,3778,2541,2048,1673,3705,2506,1997,1648,73,35,51,25,4,0,0,0,True,True
request_layer,18,tui_main,chart_document,large,vision,12,1255,1232,23,10040,9856,184,0.9816733067729083,3004,1326,3447,2263,2964,1291,3395,2206,40,35,52,57,4,2,2,3,True,False
request_layer,18,tui_main,chart_document,large,vision,13,1255,1232,23,10040,9856,184,0.9816733067729083,2059,3591,2700,1690,2001,3551,2654,1650,58,40,46,40,4,1,1,0,True,False
request_layer,18,tui_main,chart_document,large,vision,14,1255,1232,23,10040,9856,184,0.9816733067729083,2383,3038,1865,2754,2316,3013,1827,2700,67,25,38,54,4,1,1,0,True,False
request_layer,18,tui_main,chart_document,large,vision,15,1255,1232,23,10040,9856,184,0.9816733067729083,1537,3458,2840,2205,1492,3420,2800,2144,45,38,40,61,4,1,1,3,True,False
request_layer,18,tui_main,chart_document,large,vision,16,1255,1232,23,10040,9856,184,0.9816733067729083,1710,2534,3510,2286,1688,2504,3437,2227,22,30,73,59,4,2,2,2,True,True
request_layer,18,tui_main,chart_document,large,vision,17,1255,1232,23,10040,9856,184,0.9816733067729083,3383,2423,2736,1498,3343,2387,2659,1467,40,36,77,31,4,0,0,2,True,False
request_layer,18,tui_main,chart_document,large,vision,18,1255,1232,23,10040,9856,184,0.9816733067729083,2020,2875,3597,1548,1983,2826,3519,1528,37,49,78,20,4,2,2,2,True,True
request_layer,18,tui_main,chart_document,large,vision,19,1255,1232,23,10040,9856,184,0.9816733067729083,3025,1565,2367,3083,2950,1530,2341,3035,75,35,26,48,4,3,3,0,True,False
request_layer,18,tui_main,chart_document,large,vision,20,1255,1232,23,10040,9856,184,0.9816733067729083,1770,3644,1426,3200,1733,3586,1381,3156,37,58,45,44,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,21,1255,1232,23,10040,9856,184,0.9816733067729083,1936,3307,2899,1898,1906,3252,2854,1844,30,55,45,54,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,22,1255,1232,23,10040,9856,184,0.9816733067729083,2459,3988,1653,1940,2411,3946,1610,1889,48,42,43,51,4,1,1,3,True,False
request_layer,18,tui_main,chart_document,large,vision,23,1255,1232,23,10040,9856,184,0.9816733067729083,3483,2069,2328,2160,3418,2034,2286,2118,65,35,42,42,4,0,0,0,True,True
request_layer,18,tui_main,chart_document,large,vision,24,1255,1232,23,10040,9856,184,0.9816733067729083,3258,1004,3163,2615,3208,970,3118,2560,50,34,45,55,4,0,0,3,True,False
request_layer,18,tui_main,chart_document,large,vision,25,1255,1232,23,10040,9856,184,0.9816733067729083,1937,3570,2503,2030,1883,3528,2468,1977,54,42,35,53,4,1,1,0,True,False
request_layer,18,tui_main,chart_document,large,vision,26,1255,1232,23,10040,9856,184,0.9816733067729083,2556,2599,2069,2816,2504,2567,2019,2766,52,32,50,50,4,3,3,0,True,False
request_layer,18,tui_main,chart_document,large,vision,27,1255,1232,23,10040,9856,184,0.9816733067729083,1469,3553,2882,2136,1434,3510,2848,2064,35,43,34,72,4,1,1,3,True,False
request_layer,18,tui_main,chart_document,large,vision,28,1255,1232,23,10040,9856,184,0.9816733067729083,1551,2694,3619,2176,1529,2654,3536,2137,22,40,83,39,4,2,2,2,True,True
request_layer,18,tui_main,chart_document,large,vision,29,1255,1232,23,10040,9856,184,0.9816733067729083,2502,2176,3139,2223,2458,2135,3075,2188,44,41,64,35,4,2,2,2,True,True
request_layer,18,tui_main,chart_document,large,vision,30,1255,1232,23,10040,9856,184,0.9816733067729083,2161,2450,3541,1888,2118,2385,3480,1873,43,65,61,15,4,2,2,1,True,False
request_layer,18,tui_main,chart_document,large,vision,31,1255,1232,23,10040,9856,184,0.9816733067729083,3069,2049,2204,2718,2988,2014,2185,2669,81,35,19,49,4,0,0,0,True,True
request_layer,18,tui_main,chart_document,large,vision,32,1255,1232,23,10040,9856,184,0.9816733067729083,2055,3255,1537,3193,2011,3204,1504,3137,44,51,33,56,4,1,1,3,True,False
request_layer,18,tui_main,chart_document,large,vision,33,1255,1232,23,10040,9856,184,0.9816733067729083,2251,2855,2697,2237,2228,2796,2642,2190,23,59,55,47,4,1,1,1,True,True
request_layer,18,tui_main,chart_document,large,vision,34,1255,1232,23,10040,9856,184,0.9816733067729083,2518,3400,2054,2068,2472,3363,2010,2011,46,37,44,57,4,1,1,3,True,False
request_layer,18,tui_main,chart_document,large,vision,35,1255,1232,23,10040,9856,184,0.9816733067729083,3187,2099,2546,2208,3123,2064,2497,2172,64,35,49,36,4,0,0,0,True,True
request_layer,18,tui_main,chart_document,large,vision,36,1255,1232,23,10040,9856,184,0.9816733067729083,2806,1607,2883,2744,2754,1575,2839,2688,52,32,44,56,4,2,2,3,True,False
request_layer,18,tui_main,chart_document,large,vision,37,1255,1232,23,10040,9856,184,0.9816733067729083,2020,3351,3015,1654,1965,3312,2972,1607,55,39,43,47,4,1,1,0,True,False
