NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:flashvep_phase1b/decoder_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/decoder_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,1856,1856.0,1856.0,1856,1856,0.0,_triton_mrope_forward
:flashvep_phase1b/decoder_layer/layer_12/iter_0/rank_3,PushPop,2731691,2731691,1,1,1664,1664.0,1664.0,1664,1664,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3306460,3306460.0,3306460.0,3306460,3306460,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1500991,1500991.0,1500991.0,1500991,1500991,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,104319,52159.5,52159.5,37152,67167,21223.8,fused_moe_kernel
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,14528,7264.0,7264.0,7136,7392,181.0,nvjet_tst_64x40_64x16_4x2_h_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,11392,11392.0,11392.0,11392,11392,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,9024,9024.0,9024.0,9024,9024,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,7424,7424.0,7424.0,7424,7424,0.0,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,5856,2928.0,2928.0,2848,3008,113.1,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,5760,2880.0,2880.0,2496,3264,543.1,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,5696,5696.0,5696.0,5696,5696,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,5280,5280.0,5280.0,5280,5280,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,2,5184,2592.0,2592.0,2432,2752,226.3,"std::enable_if<T2>(int)0&&vllm::_typeConvert<T1>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::BFloat16, (int)8>(T1 *, long, T1 *, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,5056,5056.0,5056.0,5056,5056,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,4864,4864.0,4864.0,4864,4864,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,2624,2624.0,2624.0,2624,2624,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,2016,2016.0,2016.0,2016,2016,0.0,_triton_mrope_forward
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1984,1984.0,1984.0,1984,1984,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1472,1472.0,1472.0,1472,1472,0.0,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_0,PushPop,2731690,2731690,1,1,1408,1408.0,1408.0,1408,1408,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3306646,3306646.0,3306646.0,3306646,3306646,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1501563,1501563.0,1501563.0,1501563,1501563,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,101696,50848.0,50848.0,34016,67680,23804.0,fused_moe_kernel
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,14016,7008.0,7008.0,6656,7360,497.8,nvjet_tst_64x40_64x16_4x2_h_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,11744,11744.0,11744.0,11744,11744,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,11008,11008.0,11008.0,11008,11008,0.0,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,7136,7136.0,7136.0,7136,7136,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,6688,6688.0,6688.0,6688,6688,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,6176,3088.0,3088.0,3008,3168,113.1,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,5888,5888.0,5888.0,5888,5888,0.0,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,5888,2944.0,2944.0,2432,3456,724.1,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,5600,5600.0,5600.0,5600,5600,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,2,5152,2576.0,2576.0,2400,2752,248.9,"std::enable_if<T2>(int)0&&vllm::_typeConvert<T1>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::BFloat16, (int)8>(T1 *, long, T1 *, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,4864,4864.0,4864.0,4864,4864,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,4096,4096.0,4096.0,4096,4096,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,2656,2656.0,2656.0,2656,2656,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,2176,2176.0,2176.0,2176,2176,0.0,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(const T1 *, int *, int *, int *, unsigned long, int, int, int, bool)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1952,1952.0,1952.0,1952,1952,0.0,_triton_mrope_forward
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1952,1952.0,1952.0,1952,1952,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1440,1440.0,1440.0,1440,1440,0.0,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_1,PushPop,2731701,2731701,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,80160,40080.0,40080.0,29632,50528,14775.7,fused_moe_kernel
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,15136,15136.0,15136.0,15136,15136,0.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,13472,6736.0,6736.0,6720,6752,22.6,nvjet_tst_64x8_64x16_4x1_v_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,12800,12800.0,12800.0,12800,12800,0.0,ncclDevKernel_Reduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,6944,6944.0,6944.0,6944,6944,0.0,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,6656,6656.0,6656.0,6656,6656,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,5632,2816.0,2816.0,2528,3104,407.3,"std::enable_if<T2>(int)0&&vllm::_typeConvert<T1>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::BFloat16, (int)8>(T1 *, long, T1 *, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,5536,5536.0,5536.0,5536,5536,0.0,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,5280,2640.0,2640.0,2624,2656,22.6,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,5056,5056.0,5056.0,5056,5056,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,4416,4416.0,4416.0,4416,4416,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,4288,4288.0,4288.0,4288,4288,0.0,"void vllm::moe::topkGating<(int)8, (int)128, (int)4, (int)16, (int)32, int, __nv_bfloat16, (vllm::moe::ScoringFunc)0>(const T7 *, const bool *, float *, int, T6 *, int *, int, int, int, bool, const float *)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3872,3872.0,3872.0,3872,3872,0.0,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &vllm::silu_kernel<c10::BFloat16>, &vllm::packed_silu_kernel<__nv_bfloat162>, (bool)1, (bool)1, (bool)0, (bool)0>(T1 *, const T1 *, int, float)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,2,3840,1920.0,1920.0,1920,1920,0.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3776,3776.0,3776.0,3776,3776,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/decoder_layer/layer_24/iter_0/rank_2,PushPop,2731689,2731689,1,1,3488,3488.0,3488.0,3488,3488,0.0,"void vllm::moe::moe_align_block_size_kernel<int>(const T1 *, int *, int *, int *, int *, int, int, int, int, unsigned long, int *, int, int, bool)"
